slug,bandcamp_url,actual_track_count,status
vinolimbo-end-of-what-never-happened,https://somosnas.bandcamp.com/album/the-end-of-what-never-happened-nas007,3,updated
vitor-almeida-lopes-noite-2014,https://vitoralmeidalopes.bandcamp.com/album/noite,6,updated
pisa-peste-urbana-2018,https://pisa-hc.bandcamp.com/album/peste-urbana-2,8,updated
vitreaux-dois-por-dois,https://monotunerecords.bandcamp.com/album/dois-por-dois-ep-2014,5,updated
quieto-suma-2018,https://aloeveraloops.bandcamp.com/album/suma,,failed
wallace-costa---every-globe-above-our-heads,https://wallacecosta.bandcamp.com/album/every-globe-above-our-heads,5,updated
ratoeira-carpe-noctem-2018,https://ratoeiracwb.bandcamp.com/album/carpe-noctem,4,updated
yersiniose---1911,https://seminalrecords.bandcamp.com/album/1911,4,updated
river-phoenix-bob-alice-2018,https://riverphoenixrock.bandcamp.com/album/bob-alice,2,updated
young-lights-cities-2014,https://younglights.bandcamp.com/album/cities,10,updated
yuri-costa-dissonia-2014,https://ruidob.bandcamp.com/album/dissonia,4,updated
surt-surt-2018,https://surtmusic.bandcamp.com/album/surt,5,updated
zeromou-zeromou-2014,https://zeromou.bandcamp.com/album/zeromou-2,9,updated
acho-melhor-nao-2-2013,https://achomelhornao.bandcamp.com/album/2,4,updated
afro-hooligans-tiny-2013,https://afrohooligans.bandcamp.com/album/tiny,5,updated
tom-gangue-transiente-2018,https://tomgangue.bandcamp.com/album/transiente,8,updated
agorero-tairo-pandita-mariri-2013,https://agorero.bandcamp.com/album/air-pa-ita-mariri,4,updated
uglyglow-sad-people-happy-fiestas-2018,https://uglyglow.bandcamp.com/album/sad-people-happy-fiestas,11,updated
akr1-shes-gone-but-i-got-her-bones-2013,https://akr1.bandcamp.com/album/shes-gone-but-i-got-her-bones,3,updated
vctrh-sobretudo-nao-se-mate-2018,https://vctrh.bandcamp.com/album/sobretudo-n-o-se-mate,8,updated
albanian-rough-demos-2013,https://albanian.bandcamp.com/album/rough-demos,3,updated
vieira-parahyba-vive-2018,https://vvvieira.bandcamp.com/album/parahyba-vive,5,updated
albatroz-king-diamond-ep-part-1-2013,https://albatroz.bandcamp.com/album/king-diamond-ep-part-1,7,updated
algido-algido-2013,https://algido.bandcamp.com/album/lgido,2,updated
warmest-winter---the-world-is-a-terrible-place-yet-i-m-terrified-of-dying,https://warmestwinter.bandcamp.com/album/the-world-is-a-terrible-place-yet-im-terrified-of-dying,8,updated
weird-fingers-quimera-2018,https://weirdfingers.bandcamp.com/album/quimera,6,updated
yanngo-dobras-2018,https://yanngo.bandcamp.com/album/dobras,4,updated
amsteradio-cansei-de-menina-indie-2013,https://amsteradio.bandcamp.com/album/cansei-de-menina-indie,,failed
ypu-ypu-ep-2018,https://oiypu.bandcamp.com/album/ypu-ep,3,updated
anxtron-brainstorm-2013,https://anxtron.bandcamp.com/album/brainstorm,10,updated
aos-maniacos-simeis-horizonte-1-2013,https://aosmaniacos.bandcamp.com/album/horizonte-1,7,updated
acucar-mascavo-acucar-mascavo-ep-2017,https://amascavo.bandcamp.com/album/a-car-mascavo-ep,5,updated
barulhista-cafe-branco-2013,https://barulhista.bandcamp.com/album/caf-branco,5,updated
alfiginistair-numb-blue-2017,https://fumacasluminosasmusic.bandcamp.com/album/numb-blue,,failed
aminoacido-meticuloso-2017,https://aminoacido.bandcamp.com/album/meticuloso,8,updated
boddah-swimmer-ep-2013,https://brunofleming.bandcamp.com/album/the-swimmer-ep,3,updated
ank-ank-ep-2017,https://ankank.bandcamp.com/album/ank,5,updated
bruno-souto-estado-de-nuvem,https://brunosouto.bandcamp.com/album/estado-de-nuvem,10,updated
antiporcos-seguimos-no-front-2017,https://antiporcos.bandcamp.com/album/ep-seguimos-no-front,5,updated
apanhador-s----meio-que-tudo---um--2017-,https://apanhadorso.bandcamp.com/album/meio-que-tudo-um-2017,15,updated
cama-desfeita-xxii-2013,https://meiavida.bandcamp.com/album/xxii,6,updated
armandos-subverso-invisivel-2017,https://armandos.bandcamp.com/album/subverso-invis-vel,10,updated
camarilo-camarilo-ep-2013,https://camarilo.bandcamp.com/album/camarilo-ep,4,updated
arthur-melo-agosto,https://arthurmelo.bandcamp.com/album/agosto,6,updated
camarilo-souvenir-2013,https://camarilo.bandcamp.com/album/souvenir,3,updated
aster-longe-do-mar-2017,https://asterhc.bandcamp.com/album/longe-do-mar,5,updated
cambriana-worker-ep-2013,https://cambrianamusic.bandcamp.com/album/worker,6,updated
automnymous-juice-metal-2017,https://automnymous.bandcamp.com/album/juice-metal,5,updated
campo-minado-curto-e-grosso-2013,https://campominadope.bandcamp.com/album/curto-e-grosso-ep,3,updated
ayin-art-of-death-2017,https://ayinmusic.bandcamp.com/album/art-of-death,6,updated
batismo-trilha-prum-possivel-curta-2017,https://batismo.bandcamp.com/album/trilha-prum-poss-vel-curta,3,updated
catarro-insonia-2013,https://catarro.bandcamp.com/album/ins-nia,13,updated
batuca-na-bituca---acalanto-para-o-mundo-moderno,https://batucanabituca.bandcamp.com/album/acalanto-para-o-mundo-moderno,4,updated
catholic-youth-demo-2013,https://catholicyouth.bandcamp.com/album/demo,14,updated
berna-and-gangstas-lalas-2017,https://prprcs.bandcamp.com/album/lalas,4,updated
cellardoor-random-alarms-ep-2013,https://cellardoorbr.bandcamp.com/album/random-alarms-ep-2013,5,updated
bonifrate---lady-rem-dios-ep,https://bonifrate.bandcamp.com/album/lady-rem-dios-ep,6,updated
celula-soul-ep-celula-soul-2013,https://celulasoul.bandcamp.com/album/ep-celula-soul-2013,4,updated
bratislava-fogo-2017,https://bratislavabr.bandcamp.com/album/fogo,8,updated
bruno-real-cidade-dentro,https://fluxxx.bandcamp.com/album/bruno-real-a-cidade-dentro,8,updated
cadelas-magneticas-encruzilhada-2017,https://cadelasmagneticas.bandcamp.com/album/encruzilhada,3,updated
chacal-ep-2013,https://folta.bandcamp.com/album/chacal-noir-intrusive-thoughts-ep-foep05,4,updated
caffeine-boy-cold-light-self-hatred-2017,https://caffeineboy.bandcamp.com/album/cold-light-self-hatred,3,updated
chacon-chaka-nights-2013,https://chaconchakanights.bandcamp.com/album/chaka-nights,8,updated
carmo-demo-2017,https://carmoemo.bandcamp.com/album/demo-2017,,failed
clo-and-sounds-clo-and-sounds-ep-2017,https://cloandthesounds.bandcamp.com/album/clo-and-the-sounds-ep,4,updated
cia-de-pasteis-okinawa-2013,https://kimusorecords.bandcamp.com/album/-,4,updated
congo-congo---congo-congo,https://congocongo.bandcamp.com/album/congo-congo,8,updated
city-fuss-city-fuss,https://cityfuss.bandcamp.com/album/city-fuss,10,updated
cv-noir-2017,https://miazzo.bandcamp.com/album/noir,9,updated
clube-las-vegas-clube-las-vegas,https://clubelasvegas.bandcamp.com/album/clube-las-vegas-2013,6,updated
dead-ice---human-s-,https://gabriellana.bandcamp.com/album/human-s,15,updated
coletanea-mpcp-records-last-punk-heroes,https://mpcprecords.bandcamp.com/album/the-last-punk-heroes,22,updated
dharma-baby-something-nue-ep,https://dharmababy.bandcamp.com/album/something-nue-ep,4,updated
dias-thanus-munhoz---r-stia,https://selomalware.bandcamp.com/album/r-stia,6,updated
continental-combo-recordar-e-viver-2013,https://continentalcombo.bandcamp.com/track/recordar-e-viver,,updated
dogma-3-mulambo-2017,https://dogmasonoro.bandcamp.com/album/3-mulambo,1,updated
cosmogum---603-ep,https://cosmogum.bandcamp.com/album/603-ep,6,updated
drapeiseasy-ep-2017,https://microforma.bandcamp.com/album/ep,3,updated
duben-um-breve-resumo-do-futuro-2017,https://pedroben.bandcamp.com/album/um-breve-resumo-do-futuro-ep,7,updated
cristo-bomba---a-diferen-a-entre-linces-e-lobos,https://cristobomba.bandcamp.com/album/a-diferen-a-entre-linces-e-lobos,9,updated
edu-chianca-ep-2017,https://educhianca.bandcamp.com/album/ep-edu-chianca,5,updated
days-of-sunday-days-of-sunday-2013,https://daysofsunday.bandcamp.com/album/days-of-sunday,8,updated
electric-light-pulp-im-not-here-ep-2017,https://electriclightpulp.bandcamp.com/album/im-not-here-ep,8,updated
eletrique-zamba-vol-1-2017,https://solar6voltz.bandcamp.com/album/vol-1,15,updated
dead-in-dump-nomed-2013,https://deadindump.bandcamp.com/album/nomed,9,updated
eliminadorzinho-aniquiladorzinho-2017,https://eliminadorzinho.bandcamp.com/album/aniquiladorzinho,4,updated
dedo-aldeia-global-2013,https://dedo.bandcamp.com/album/aldeia-global,,failed
felipe-zenicola-phersu,https://felipezenicola.bandcamp.com/album/phersu,1,updated
fernando-maranho-hipercubo,https://fernandomaranho.bandcamp.com/album/hipercubo,11,updated
fidell-fidell-ep-2017-2017,https://fidelimas.bandcamp.com/album/fidell-ep-2017,5,updated
diamond-sea-as---as-flores-que-murcham-com-o-tempo,https://diamondsea.bandcamp.com/album/as-flores-que-murcham-com-o-tempo,6,updated
figueiredo-palas-cotidianas-2017,https://nofitapes.bandcamp.com/album/palas-cotidianas,3,updated
diaz---caipira-ep,https://bigornadiscos.bandcamp.com/album/caipira-ep,2,updated
fita-stick-crazy-2017,https://fita1.bandcamp.com/album/stick-the-crazy,5,updated
discos-e-afins-convida--12,https://discoseafins.bandcamp.com/album/discos-e-afins-convida-12,3,updated
franco-mathson-lagarta-de-fogo-2017,https://francomathson.bandcamp.com/album/lagarta-de-fogo,10,updated
dj-guerrinha-rua-sorocaba-2013,https://40porcentofodabarramaneirissimo.bandcamp.com/album/rua-sorocaba,5,updated
gabriel-johnson-pos-paz-2017,https://gabrieljohnsons.bandcamp.com/album/p-s-paz,,failed
don-ram-n---fat-boy-strikes-again-,https://donramonfuckinrules.bandcamp.com/album/fat-boy-strikes-again,7,updated
gato-feio-gato-feio-2017,https://gatofeio.bandcamp.com/album/gato-feio,5,updated
dunas-dunas-ep-2013,https://dunasbr.bandcamp.com/album/dunas-ep,5,updated
ghost-from-trees-fireworks-on-sky-2017,https://starsonabedroomwall.bandcamp.com/album/fireworks-on-the-sky,,failed
epilepsia-death-raving---delirando-mortes-ao-vivo-no-plano-b,https://henriqueiwao.bandcamp.com/album/death-raving-delirando-mortes-epilepsia-ao-vivo-no-plano-b,,failed
giallos-blaxxxploitation,https://giallos.bandcamp.com/album/blaxxxploitation,6,updated
god-pussy-degenerate-landscape-2017,https://godpussy.bandcamp.com/album/degenerate-landscape,3,updated
gr-fragil-2017,https://gabrielrett.bandcamp.com/album/fr-gil,,failed
grupo-porco-procrastinator-2017,https://grupoporco.bandcamp.com/album/procrastinator,5,updated
eueueunegroleo-eueueu-e-negroleo-2013,https://eueueunegroleo.bandcamp.com/album/eueueu-e-negroleo,4,updated
home-slow-2017,https://hhhome.bandcamp.com/album/slow,4,updated
evan-heinrich-garden-of-scars-2013,https://hominiscanidae.bandcamp.com/track/garden-of-the-scars,,updated
ian-e-chankas-casual-meetings-2017,https://ianechankas.bandcamp.com/album/casual-meetings,8,updated
explt---zozanterdam,https://explt.bandcamp.com/album/zozanterdam,14,updated
impoluto---lilium,https://impoluto.bandcamp.com/album/lilium,4,updated
fear-of-unknown-fear-of-unknown-ep-2013,https://resonatingechoes.bandcamp.com/album/fear-of-the-unknown-ep,4,updated
felipe-neiva-come-on-now-take-bow-2013,https://felipeneiva.bandcamp.com/album/come-on-now-take-a-bow,7,updated
invisivel-distracoes-2017,https://invisivel.bandcamp.com/album/distra-es,6,updated
filipe-alvim-zero-ep-2013,https://pugrecords.bandcamp.com/album/zero-ep,5,updated
iogo-nevoa-corrente-2017,https://iogo.bandcamp.com/album/n-voa-corrente,5,updated
floema-ferrugem-2013,https://floema.bandcamp.com/album/ferrugem,6,updated
foba-coroados-ep-2013,https://foba.bandcamp.com/album/coroados-ep,3,updated
joe-silhueta-ritos-do-leito-2017,https://joesilhueta.bandcamp.com/album/ritos-do-leito,5,updated
formafluida-wunderlust-ep-2013,https://formafluida.bandcamp.com/album/wunderlust-ep,5,updated
foz-monte-mario-ep-2013,https://fozmusica.bandcamp.com/album/monte-mario-ep-2013,4,updated
jonatas-onofre-qui-tolis-vulnere,https://jonatasonofre.bandcamp.com/album/qui-tolis-vulnere,13,updated
fragola-sour-demo-2013,https://fragolasour.bandcamp.com/album/demo,2,updated
kalouv---moo-moo--single-,https://kalouv.bandcamp.com/album/moo-moo-single,1,updated
fragor-de-olhos-fechados-ep-2013,https://fragorband.bandcamp.com/album/de-olhos-fechados-ep,5,updated
leonardo-vasquez-eyes-to-sky-2017,https://leonardovasques.bandcamp.com/album/eyes-to-the-sky,5,updated
lila-protocoll-minimal-2017,https://lilaprotocoll.bandcamp.com/album/minimal,5,updated
ganeshas---cabe-a-parab-lica,https://ganeshas.bandcamp.com/album/cabe-a-parab-lica,10,updated
gatas-sorvetes-ep-headbanger-2013,https://gatasesorvetes.bandcamp.com/album/ep-headbanger,5,updated
lingering-last-drops-atavismo,https://lingeringlastdrops.bandcamp.com/album/atavismo-4,7,updated
giallos-contra-2013,https://giallos.bandcamp.com/album/contra,11,updated
linguini-cobranca-2017,https://4arecords.bandcamp.com/album/cobran-a,,failed
god-demise-st-2013,https://goddemise.bandcamp.com/album/demo-2013,6,updated
godasadog-casulo-ep-2013,https://godasadog.bandcamp.com/album/casulo-ep,2,updated
lobos-de-calla-as-vezes-eles-voltam-2017,https://lobosdecalla.bandcamp.com/album/s-vezes-eles-voltam-2017,10,updated
godsdog-hoje-2013,https://godasadog.bandcamp.com/album/hoje,8,updated
luiza-lian-oya-tempo-2017,https://luizalian.bandcamp.com/album/oya-tempo,8,updated
luli-deserto-2017,https://luliarte.bandcamp.com/album/deserto,4,updated
hangovers-hanga-in-sky-with-breads-2013,https://hangovers.bandcamp.com/album/hanga-in-the-sky-with-breads,4,updated
heitor-dantas-unhas-de-novembro,https://heitordantas.bandcamp.com/album/unhas-de-novembro,10,updated
madame-rrose-selavy---filhos-dourados-do-soul,https://madamerroseselavy.bandcamp.com/album/filhos-dourados-do-soul,14,updated
holiday-nice-risca-faca-2013,https://holidaynice.bandcamp.com/album/risca-faca-2013,12,updated
marcela-lucatelli-gestus-kanto-glytkh,https://marcelalucatelli.bandcamp.com/album/gestus-kanto-glytkh,9,updated
imola-raiva-e-retorno-2013,https://imolapunk.bandcamp.com/album/raiva-e-retorno,5,updated
inerte-i-2013,https://tapechurecords.bandcamp.com/album/i,,failed
marcos-campello---onda-de-beleza-natural,https://marcoscampello.bandcamp.com/album/onda-de-beleza-natural,7,updated
insvlariz-demo-2013,https://insulariz.bandcamp.com/album/demo,8,updated
marte-roga-e-mudanca-vem-soturna-2017,https://marteroga.bandcamp.com/album/e-a-mudan-a-vem-soturna,14,updated
matheus-santiago-votu-2017,https://omatheussantiago.bandcamp.com/album/votu,5,updated
interphone---a-devoradora-m-quina-do-tempo,https://interphone.bandcamp.com/album/a-devoradora-m-quina-do-tempo-ep,5,updated
mau-sangue-mau-sangue-2017,https://mausangue.bandcamp.com/album/mau-sangue,5,updated
iridescent-life-leave-no-trace-ep-2013,https://stepinrecordings.bandcamp.com/album/leave-no-trace-ep,3,updated
melies-ephemeris-2017,https://napnaprecords.bandcamp.com/album/ephemeris,9,updated
miazzo-01-75-2017,https://miazzo.bandcamp.com/album/01-75,6,updated
jan-felipe-interludes-ep-2013,https://janfelipe.bandcamp.com/album/interludes,5,updated
monophonia-mnphn-2017,https://monophonia.bandcamp.com/album/mnphn,10,updated
josh-making-songs---josh-making-songs-ep,https://joshmakingsongs.bandcamp.com/album/josh-making-songs-ep,5,updated
montezuma-rejected-songs-for-rejected,https://eumontezuma.bandcamp.com/album/rejected-songs-for-rejected-people,7,updated
kero--cidu-su-v-k---kuarks-quasares-el-gran-piknik,https://ksuavak.bandcamp.com/album/kuarks-quasares-el-gran-piknik,10,updated
mudhill-acoustic-toca-2017,https://mudhill.bandcamp.com/album/mudhill-acoustic-t-o-c-a,6,updated
muep-etmo,https://dissenso.bandcamp.com/album/muep-etmo-kief-from-the-coffee-grinder-2013,11,updated
la-casa-cannibale-la-casa-cannibale-2013,https://miazzo.bandcamp.com/album/la-casa-cannibale,8,updated
lagar-lagar-ep-2013,https://lagarhardcore.bandcamp.com/album/lagar-ep,4,updated
nomade-orquestra---entremundos,https://nomade-orquestra.bandcamp.com/album/entremundos,10,updated
le-mars-inner-me-enemy-2013,https://lemars.bandcamp.com/album/inner-me-enemy,7,updated
onar-incognito-2017,https://occflw.bandcamp.com/album/inc-gnito,,failed
lebensessenz-tage-der-nostalgie,https://lebensessenz.bandcamp.com/album/tage-der-nostalgie-2010,12,updated
pallidum-strict-2017,https://clausura.bandcamp.com/album/strict,6,updated
leonardo-perantoni-self,https://dissenso.bandcamp.com/album/leonardo-perantoni-self-2013,3,updated
paqueta-surfadelic-dreams-2017,https://paqueta.bandcamp.com/album/surfadelic-dreams,5,updated
lingering-last-drops-no-2013,https://lingeringlastdrops.bandcamp.com/album/no,7,updated
pedro-oliveira-roda-viva-ep-2017,https://aestheticaminus.bandcamp.com/album/roda-viva-ep,5,updated
pequeno-albert---vermelho-e-claro-como-o-dia,https://pequenoalbert.bandcamp.com/album/vermelho-e-claro-como-o-dia,9,updated
los-prego-los-prego-2013,https://losprego.bandcamp.com/album/los-prego-2,4,updated
philippe-meyohas-arte-do-retorno-2017,https://philippemeyohas.bandcamp.com/album/a-arte-do-retorno,3,updated
plano-plano-ep-2017,https://microforma.bandcamp.com/album/plano-ep,5,updated
plipp-ephemeral-2017,https://plipp.bandcamp.com/album/ephemeral,13,updated
m-hornek-gravity-2013,https://hornek.bandcamp.com/album/gravity,8,updated
pobre-tom---existe-gente-feia,https://opobretom.bandcamp.com/album/existe-gente-feia,7,updated
pobre-tom-existe-gente-feia-2017,https://opobretom.bandcamp.com/album/existe-gente-feia,7,updated
mahmed-dominio-das-aguas-e-dos-ceus,https://outprint.bandcamp.com/album/mahmed-dominio-das-aguas-e-dos-ceus-2,,failed
quieto-neotokyo-2017,https://aloeveraloops.bandcamp.com/album/neotokyo,,failed
mankeulv---without-sympathy--without-struggle,https://mankeulv.bandcamp.com/album/without-sympathy-without-struggle,9,updated
rawph---a-melancolia-vai-nos-separar--outra-vez,https://rawph.bandcamp.com/album/a-melancolia-vai-nos-separar-outra-vez,7,updated
marcelo-armani---guilherme-darisbo---m-sica-refinada,https://antenaartbr.bandcamp.com/album/051-m-sica-refinada,4,updated
revolta-civil-o-novo-reich-ep-2017,https://revoltacivil.bandcamp.com/album/o-novo-reich-ep-2017,3,updated
mavys-popplewell-2013,https://mavys.bandcamp.com/album/popplewell,10,updated
monstro-neotico-monstro---monstro-ne-tico-monstro,https://monstroneoticomonstro.bandcamp.com/album/monstro-ne-tico-monstro,7,updated
muep-etmo---you-can-t-make-sense-out-of-it,https://dissenso.bandcamp.com/album/muep-etmo-you-cant-make-sense-out-of-it-2013,17,updated
rosa-idiota-circle-2017,https://rosaidiota.bandcamp.com/album/circle,10,updated
muhammad-ateu-velhas-vontades-2013,https://muhammadateu.bandcamp.com/album/velhas-vontades,4,updated
satvrnsatvrn-manie-dansante-2017,https://satvrnsatvrn.bandcamp.com/album/manie-dansante,,failed
my-name-is-mary-my-name-is-mary-ep,https://mynameismary.bandcamp.com/album/my-name-is-mary-ep,5,updated
m-vi---m-vi-no-l-i-a---26jan2013-,https://liveinacapulco.bandcamp.com/album/m-vi-no-l-i-a-26jan2013,2,updated
sentidor---2017---sentidor---sentidor-doismiletreze-2013,https://sentidor.bandcamp.com/album/doismiletreze,7,updated
narayama-terra-suja-vista-imunda-2013,https://narayama.bandcamp.com/album/terra-suja-vista-imunda,11,updated
sentidor-terracorponuvem-2017,https://sentidor.bandcamp.com/album/terracorponuvem,11,updated
nees-ees-nees-ees-2013,https://thisisthebeesknees.bandcamp.com/album/the-bees-knees-a-compilation-for-dan,52,updated
sereno---adivinhar-o-futuro-das-estrelas,https://serenofrio.bandcamp.com/album/adivinhar-o-futuro-das-estrelas,5,updated
negro-leo-tara-2013,https://negroleo.bandcamp.com/album/tara,6,updated
noala-humo-2013,https://noala.bandcamp.com/album/humo,7,updated
stase-three-towers-2017,https://stase.bandcamp.com/album/three-towers,10,updated
stereomotive-truques-velhos-para,https://stereomotive.bandcamp.com/album/truques-velhos-para-cachorros-velhos,19,updated
nuvens-invisiveis-nuvens-invisiveis-2013,https://nuvensinvisiveis.bandcamp.com/album/2,4,updated
sudario-vale-do-acu-2017,https://sudario.bandcamp.com/album/vale-do-a-u,11,updated
nvblado-afogado-2013,https://nvblado.bandcamp.com/album/afogado,6,updated
sweet-desastre-sweet-desastre,https://sweetdesastre.bandcamp.com/album/su-tes-transg-nicas,5,updated
o-bardo-e-o-banjo---synergy,https://obardoeobanjo.bandcamp.com/album/synergy,7,updated
talude-fragmento-2017,https://talude.bandcamp.com/album/fragmento,5,updated
o-inimigo-west-coast-usa-tour-2013,https://oinimigo.bandcamp.com/album/west-coast-usa-tour,10,updated
tartaruga-cubica-undois-2017,https://tartaruga.bandcamp.com/album/undois,11,updated
obasquiat-obasquiat-ep-2013,https://obasquiat.bandcamp.com/album/radio-rock-gto-especial-obasquiat,2,updated
testemolde---pausa,https://testemoldeband.bandcamp.com/album/pausa,2,updated
ordinaria-hit-e-yon---sess-o-extraordin-ria-volume-06,https://extraordinariahit.bandcamp.com/album/volume-06,9,updated
ordinaria-hit-320-2013,https://ordinariahit.bandcamp.com/album/320,2,updated
the-eye-patches---i-m-just-a-passing-through,https://theeyepatches.bandcamp.com/album/im-just-a-passing-through,7,updated
orlando-scarpa-neto---cinco-pe-as-com-temas-sobrepostos,https://orlandoscarpa.bandcamp.com/album/cinco-pe-as-com-temas-sobrepostos,5,updated
the-concept-unknown-pop-2017,https://theconceptoficial.bandcamp.com/album/unknown-pop,9,updated
os-parat-xicos---punk-do-punk-ep,https://paratoxicos.bandcamp.com/album/punk-do-punk-ep,6,updated
transporte-passivo-ii-2017,https://transportepassivo.bandcamp.com/album/ii,4,updated
travesseiro-azul---can--es-de-beira-de-cama,https://travesseiroazul.bandcamp.com/album/can-es-de-beira-de-cama,5,updated
paralyzed-blind-boy---there-s-no-place-for-eve,https://paralyzedblindboy.bandcamp.com/album/theres-no-place-for-eve,7,updated
trompa---trompa-se-apresenta--6--trompa-vaga-pela-noite-e---consumida-pelo-fogo-,https://trompa.bandcamp.com/album/trompa-se-apresenta-6-trompa-vaga-pela-noite-e-consumida-pelo-fogo-ao-vivo-minor-house,14,updated
parte-cinza-parte-um,https://partecinza.bandcamp.com/album/parte-um,6,updated
peaceful-pants---suddenly,https://peacefulpants.bandcamp.com/album/suddenly,2,updated
vacilant-vacilant-2017,https://vacilant.bandcamp.com/album/vacilant,4,updated
pelvs-1991-2012-caixa,https://pelvsmusic.bandcamp.com/album/1991-2012-caixa-vol-1,17,updated
varandas-dismissive-tape-2017,https://varandas.bandcamp.com/album/dismissive-tape,,failed
picnic-no-front---e-da--se-o-mundo-acabou-,https://picnicnofront.bandcamp.com/album/e-da-se-o-mundo-acabou-ep,3,updated
vdiasz-forgiveness-rock-2017,https://polidorodiscos.bandcamp.com/album/forgiveness-rock,3,updated
pierrot-lunar-passagem-secreta-2013,https://pierrotpassagem.bandcamp.com/album/passagem-secreta,13,updated
pl-sessions-pl-sessions-1-2013,https://pln3tfl33kproducton.bandcamp.com/album/the-youtube-sessions-vol-1,35,updated
vistas-marasmo-2017,https://vistasbr.bandcamp.com/album/marasmo,8,updated
plastico-tangerina---barbarismo--eu-me-derreto-em-plastico-,https://plasticotangerina.bandcamp.com/album/barbarismo-eu-me-derreto-em-plastico,11,updated
pode-p----angry-speed-shit,https://podepa.bandcamp.com/album/angry-speed-shit,11,updated
vivar---vivar,https://vivarband.bandcamp.com/album/vivar,4,updated
pollux-e-castor-pollux-e-castor-ep-2013,https://bichanorecords.bandcamp.com/album/pollux-e-castor-ep,3,updated
pombo-pombo-2013,https://pombocombo.bandcamp.com/album/pombo-2,4,updated
ximbra---a-maldi--o-desta-cidade-cair--sobre-n-s,https://ximbra.bandcamp.com/album/a-maldi-o-desta-cidade-cair-sobre-n-s,10,updated
porto-odradek-2013,https://portoduo.bandcamp.com/album/odradek,8,updated
a-ferramenta-sementes-2016,https://ferramenta.bandcamp.com/album/sementes,9,updated
abobada-celeste---registros-de-uma-madrugada-de-agosto,https://abobadaceleste.bandcamp.com/album/registros-de-uma-madrugada-de-agosto,4,updated
projeto-zurdo-zurdo-ep-2013,https://projetozurdo.bandcamp.com/album/zurdo-2013,4,updated
acruz-sesper---acruz-sesper---not-count-for-spit--2016-,https://acruzsesper.bandcamp.com/album/acruz-sesper-not-count-for-spit-2016,10,updated
agnes-hvizdalek-casa-das-caldeiras-2016,https://alreves.bandcamp.com/album/casa-das-caldeiras,4,updated
pumuca-miolo-ep-2013,https://pumuca.bandcamp.com/album/miolo,6,updated
alcantara-marinho-2016,https://bigornadiscos.bandcamp.com/album/marinho,9,updated
quatro-paredes-ep-1-2013,https://quatroparedes.bandcamp.com/album/ep-1,6,updated
radioviernes---o-grande-irm-o-somos-n-s,https://radioviernes.bandcamp.com/album/o-grande-irm-o-somos-n-s,13,updated
alderia-banho-2016,https://alderiaoficial.bandcamp.com/album/banho,7,updated
amigo-imaginario-vida-que-falta-2016,https://amigo-imaginario.bandcamp.com/album/a-vida-que-falta,10,updated
rakta---s-t,https://rakta.bandcamp.com/album/s-t,6,updated
aurata-verano-2016,https://aurata.bandcamp.com/album/verano,6,updated
rampazzo-here-ep-2013,https://rampazzo.bandcamp.com/album/here-ep,2,updated
azul-celeste-sopro-2016,https://azulceleste.bandcamp.com/album/sopro,5,updated
reiketsu-cinza-2013,https://reiketsu.bandcamp.com/album/cinza,8,updated
bad-rec-project---every-union-should-be-a-lovely-union,https://badrecproject.bandcamp.com/album/every-union-should-be-a-lovely-union,9,updated
repine-into-abyss,https://repinedrone.bandcamp.com/album/into-the-abyss,9,updated
ballet-clandestino-destruir-ep-2016,https://darktropicmusic.bandcamp.com/album/ballet-clandestino-dest-ruir-ep,4,updated
riana-terezacristina-2013,https://discoseafins.bandcamp.com/album/terezacristina,7,updated
baztian-wrong-side-of-shore-2016,https://baztian.bandcamp.com/album/wrong-side-of-the-shore,11,updated
bbarrenha-miopia-2016,https://tudos.bandcamp.com/album/tds08-miopia,8,updated
blear-blear-2016,https://blear.bandcamp.com/album/blear,9,updated
rodrigo-novo-cova-triste-2013,https://rodrigovelho.bandcamp.com/album/cova-triste-volume-2,5,updated
botas-batidas----n-o-adentre-a-meia-noite-apenas-com-ternura,https://botasbatidas.bandcamp.com/album/n-o-adentre-a-meia-noite-apenas-com-ternura,8,updated
ronca-ronca-ep-2013,https://ronca.bandcamp.com/album/ronca,4,updated
caos-nas-ruas-setembro-2016,https://vitortoledo.bandcamp.com/album/setembro,3,updated
rugas-do-mar-sensibilia,https://rugasdomar.bandcamp.com/album/sensibilia,4,updated
seamus-red-ep-2013,https://seamusrock.bandcamp.com/album/red-ep,4,updated
sedna-tyran-sover-2013,https://sednamusic.bandcamp.com/album/tyran-sover,8,updated
ce-nu-2016,https://kasaruyce.bandcamp.com/album/os-chatol-ides-para-nunca-mais-fazer-2015,3,updated
selva-old-questions-2013,https://selvaon.bandcamp.com/album/old-questions,4,updated
sem-essa-aranha-unfibio-2013,https://discoseafins.bandcamp.com/album/unfibio,7,updated
chinese-cookie-poets-area-sismica-2016,https://brava.bandcamp.com/album/area-sismica,2,updated
sentidor-doismiletreze,https://sentidor.bandcamp.com/album/doismiletreze,7,updated
chinfrapala-paz-pela-noia-vol-1-2016,https://chinfrapala.bandcamp.com/album/paz-pela-noia-vol-1,5,updated
sentidor-janelas-2013,https://sentidor.bandcamp.com/album/janelas,9,updated
circvlo-entrelapso-ep-2016,https://circvlo.bandcamp.com/album/entrelapso,2,updated
shotgun-wives-hail-to-lizard-king-2013,https://shotgunwives.bandcamp.com/album/hail-to-the-lizard-king,5,updated
